# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_room.bag'
# timestamp tx ty tz qx qy qz qw
1305031930.4892 0.7101 -0.8960 1.6289 0.0423 -0.6844 0.7270 -0.0363
1305031930.4992 0.7077 -0.8963 1.6276 0.0405 -0.6876 0.7241 -0.0354
1305031930.5092 0.7053 -0.8967 1.6262 0.0390 -0.6905 0.7215 -0.0336
1305031930.5192 0.7029 -0.8971 1.6248 0.0381 -0.6940 0.7182 -0.0322
1305031930.5291 0.7006 -0.8971 1.6233 0.0373 -0.6971 0.7153 -0.0305
1305031930.5393 0.6984 -0.8973 1.6219 0.0364 -0.6992 0.7134 -0.0288
1305031930.5491 0.6962 -0.8975 1.6202 0.0355 -0.7020 0.7108 -0.0269
1305031930.5591 0.6938 -0.8977 1.6187 0.0344 -0.7031 0.7098 -0.0249
1305031930.5691 0.6915 -0.8977 1.6171 0.0334 -0.7059 0.7072 -0.0227
1305031930.5791 0.6898 -0.8975 1.6154 -0.0326 0.7086 -0.7045 0.0209
1305031930.5892 0.6875 -0.8979 1.6136 -0.0317 0.7111 -0.7022 0.0179
1305031930.5991 0.6854 -0.8979 1.6118 -0.0308 0.7138 -0.6995 0.0156
1305031930.6092 0.6835 -0.8978 1.6099 -0.0304 0.7170 -0.6963 0.0135
1305031930.6191 0.6815 -0.8978 1.6079 -0.0301 0.7196 -0.6936 0.0117
1305031930.6291 0.6796 -0.8979 1.6059 -0.0302 0.7226 -0.6905 0.0101
1305031930.6391 0.6779 -0.8978 1.6038 -0.0306 0.7264 -0.6865 0.0088
1305031930.6491 0.6761 -0.8976 1.6016 -0.0309 0.7297 -0.6831 0.0079
1305031930.6591 0.6743 -0.8976 1.5995 -0.0311 0.7325 -0.6801 0.0068
1305031930.6691 0.6724 -0.8975 1.5972 -0.0316 0.7358 -0.6764 0.0062
1305031930.6791 0.6709 -0.8975 1.5949 -0.0320 0.7383 -0.6737 0.0060
1305031930.6891 0.6690 -0.8973 1.5925 -0.0323 0.7410 -0.6707 0.0063
1305031930.6991 0.6674 -0.8971 1.5901 -0.0327 0.7442 -0.6672 0.0070
1305031930.7091 0.6656 -0.8968 1.5877 -0.0332 0.7471 -0.6639 0.0072
1305031930.7191 0.6640 -0.8967 1.5852 -0.0339 0.7495 -0.6611 0.0071
1305031930.7291 0.6624 -0.8963 1.5827 -0.0344 0.7525 -0.6577 0.0074
1305031930.7393 0.6607 -0.8960 1.5803 -0.0356 0.7555 -0.6542 0.0070
1305031930.7491 0.6590 -0.8956 1.5778 -0.0363 0.7579 -0.6513 0.0067
1305031930.7590 0.6574 -0.8952 1.5753 -0.0370 0.7612 -0.6474 0.0062
1305031930.7691 0.6559 -0.8949 1.5728 -0.0377 0.7642 -0.6438 0.0057
1305031930.7790 0.6542 -0.8948 1.5704 -0.0379 0.7651 -0.6428 0.0055
1305031930.7891 0.6527 -0.8940 1.5680 -0.0383 0.7681 -0.6391 0.0059
1305031930.7991 0.6509 -0.8936 1.5656 -0.0381 0.7697 -0.6373 0.0057
1305031930.8091 0.6494 -0.8929 1.5633 -0.0381 0.7720 -0.6344 0.0053
1305031930.8191 0.6478 -0.8924 1.5610 -0.0382 0.7742 -0.6318 0.0051
1305031930.8290 0.6462 -0.8918 1.5586 -0.0381 0.7753 -0.6304 0.0043
1305031930.8392 0.6446 -0.8911 1.5563 -0.0377 0.7775 -0.6277 0.0036
1305031930.8490 0.6430 -0.8906 1.5541 -0.0382 0.7800 -0.6246 0.0023
1305031930.8590 0.6414 -0.8901 1.5518 -0.0381 0.7817 -0.6225 0.0012
1305031930.8690 0.6399 -0.8896 1.5496 -0.0383 0.7836 -0.6201 0.0001
1305031930.8790 0.6383 -0.8891 1.5473 -0.0380 0.7850 -0.6183 -0.0007
1305031930.8890 0.6368 -0.8886 1.5450 -0.0378 0.7875 -0.6151 -0.0019
1305031930.8990 0.6353 -0.8882 1.5428 -0.0373 0.7893 -0.6129 -0.0028
1305031930.9090 0.6338 -0.8877 1.5405 -0.0372 0.7916 -0.6099 -0.0034
1305031930.9190 0.6323 -0.8871 1.5383 -0.0365 0.7939 -0.6069 -0.0038
1305031930.9290 0.6308 -0.8866 1.5361 -0.0363 0.7959 -0.6044 -0.0042
1305031930.9390 0.6293 -0.8862 1.5338 -0.0355 0.7975 -0.6023 -0.0049
1305031930.9490 0.6278 -0.8860 1.5315 -0.0352 0.7993 -0.5999 -0.0057
1305031930.9590 0.6264 -0.8856 1.5293 -0.0344 0.8017 -0.5967 -0.0064
1305031930.9690 0.6249 -0.8854 1.5270 -0.0339 0.8035 -0.5942 -0.0072
1305031930.9790 0.6236 -0.8852 1.5248 -0.0332 0.8060 -0.5910 -0.0079
1305031930.9890 0.6223 -0.8849 1.5225 -0.0325 0.8084 -0.5877 -0.0091
1305031930.9990 0.6207 -0.8849 1.5203 -0.0324 0.8105 -0.5847 -0.0102
1305031931.0090 0.6192 -0.8847 1.5180 -0.0320 0.8140 -0.5799 -0.0106
1305031931.0189 0.6177 -0.8846 1.5158 -0.0316 0.8163 -0.5766 -0.0120
1305031931.0290 0.6164 -0.8845 1.5136 -0.0311 0.8180 -0.5743 -0.0128
1305031931.0390 0.6150 -0.8845 1.5113 -0.0307 0.8196 -0.5720 -0.0141
1305031931.0490 0.6136 -0.8845 1.5092 -0.0298 0.8218 -0.5689 -0.0152
1305031931.0590 0.6122 -0.8843 1.5069 -0.0286 0.8246 -0.5647 -0.0161
1305031931.0690 0.6108 -0.8844 1.5048 -0.0275 0.8267 -0.5617 -0.0168
1305031931.0790 0.6096 -0.8842 1.5026 -0.0259 0.8294 -0.5578 -0.0175
1305031931.0890 0.6083 -0.8841 1.5006 -0.0244 0.8315 -0.5546 -0.0183
1305031931.0990 0.6069 -0.8841 1.4983 -0.0230 0.8341 -0.5508 -0.0193
1305031931.1090 0.6057 -0.8841 1.4963 -0.0214 0.8361 -0.5477 -0.0202
1305031931.1190 0.6043 -0.8843 1.4942 -0.0198 0.8378 -0.5453 -0.0214
1305031931.1289 0.6029 -0.8842 1.4921 -0.0182 0.8401 -0.5417 -0.0226
1305031931.1390 0.6018 -0.8842 1.4901 -0.0162 0.8420 -0.5387 -0.0241
1305031931.1489 0.6004 -0.8845 1.4881 -0.0140 0.8437 -0.5361 -0.0259
1305031931.1590 0.5990 -0.8847 1.4862 -0.0115 0.8456 -0.5330 -0.0275
1305031931.1689 0.5979 -0.8848 1.4841 -0.0089 0.8474 -0.5300 -0.0296
1305031931.1789 0.5967 -0.8849 1.4822 -0.0059 0.8498 -0.5260 -0.0318
1305031931.1890 0.5955 -0.8855 1.4801 -0.0031 0.8511 -0.5238 -0.0342
1305031931.1990 0.5943 -0.8857 1.4781 -0.0004 0.8533 -0.5201 -0.0368
1305031931.2090 0.5934 -0.8859 1.4760 0.0023 0.8555 -0.5163 -0.0394
1305031931.2190 0.5922 -0.8864 1.4740 0.0052 0.8570 -0.5135 -0.0426
1305031931.2290 0.5912 -0.8865 1.4721 0.0081 0.8594 -0.5093 -0.0456
1305031931.2390 0.5902 -0.8870 1.4702 0.0109 0.8603 -0.5074 -0.0483
1305031931.2490 0.5893 -0.8874 1.4682 0.0139 0.8618 -0.5045 -0.0515
1305031931.2590 0.5884 -0.8878 1.4662 0.0170 0.8633 -0.5015 -0.0541
1305031931.2689 0.5876 -0.8883 1.4643 0.0202 0.8646 -0.4989 -0.0568
1305031931.2790 0.5870 -0.8885 1.4628 0.0237 0.8683 -0.4919 -0.0601
1305031931.2890 0.5863 -0.8891 1.4609 0.0277 0.8699 -0.4884 -0.0631
1305031931.2990 0.5855 -0.8897 1.4590 0.0313 0.8707 -0.4864 -0.0665
1305031931.3090 0.5848 -0.8902 1.4572 0.0349 0.8718 -0.4836 -0.0695
1305031931.3190 0.5839 -0.8908 1.4556 0.0384 0.8726 -0.4813 -0.0734
1305031931.3289 0.5833 -0.8917 1.4536 0.0424 0.8733 -0.4793 -0.0767
1305031931.3390 0.5827 -0.8923 1.4519 0.0464 0.8744 -0.4764 -0.0795
1305031931.3490 0.5821 -0.8930 1.4500 0.0506 0.8744 -0.4755 -0.0822
1305031931.3590 0.5815 -0.8938 1.4483 0.0546 0.8751 -0.4733 -0.0848
1305031931.3690 0.5810 -0.8946 1.4465 0.0587 0.8760 -0.4709 -0.0868
1305031931.3790 0.5804 -0.8955 1.4448 0.0629 0.8769 -0.4681 -0.0887
1305031931.3890 0.5801 -0.8966 1.4429 0.0670 0.8772 -0.4668 -0.0906
1305031931.3990 0.5797 -0.8975 1.4412 0.0713 0.8776 -0.4650 -0.0925
1305031931.4089 0.5793 -0.8985 1.4395 0.0753 0.8783 -0.4626 -0.0942
1305031931.4190 0.5790 -0.8997 1.4379 0.0790 0.8784 -0.4616 -0.0959
1305031931.4290 0.5789 -0.9007 1.4362 0.0834 0.8790 -0.4592 -0.0974
1305031931.4390 0.5787 -0.9021 1.4347 0.0870 0.8789 -0.4583 -0.0992
1305031931.4490 0.5786 -0.9033 1.4333 0.0907 0.8792 -0.4569 -0.1005
1305031931.4590 0.5785 -0.9047 1.4318 0.0941 0.8790 -0.4561 -0.1023
1305031931.4689 0.5786 -0.9060 1.4304 0.0982 0.8794 -0.4541 -0.1037
1305031931.4789 0.5786 -0.9077 1.4288 0.1014 0.8789 -0.4541 -0.1052
1305031931.4889 0.5788 -0.9091 1.4274 0.1053 0.8796 -0.4515 -0.1068
1305031931.4990 0.5788 -0.9110 1.4259 0.1088 0.8793 -0.4509 -0.1082
1305031931.5090 0.5790 -0.9125 1.4245 0.1127 0.8801 -0.4482 -0.1092
1305031931.5190 0.5793 -0.9143 1.4230 0.1165 0.8798 -0.4474 -0.1104
1305031931.5290 0.5795 -0.9160 1.4216 0.1205 0.8800 -0.4457 -0.1113
1305031931.5389 0.5802 -0.9176 1.4203 0.1249 0.8800 -0.4443 -0.1121
1305031931.5490 0.5807 -0.9194 1.4189 0.1287 0.8791 -0.4449 -0.1127
1305031931.5590 0.5815 -0.9213 1.4176 0.1325 0.8789 -0.4442 -0.1130
1305031931.5689 0.5822 -0.9229 1.4161 0.1361 0.8779 -0.4450 -0.1133
1305031931.5790 0.5831 -0.9248 1.4148 0.1393 0.8772 -0.4451 -0.1137
1305031931.5890 0.5841 -0.9267 1.4134 0.1425 0.8768 -0.4447 -0.1142
1305031931.5989 0.5848 -0.9285 1.4124 0.1440 0.8771 -0.4433 -0.1160
1305031931.6090 0.5858 -0.9304 1.4113 0.1460 0.8769 -0.4428 -0.1167
1305031931.6189 0.5870 -0.9324 1.4099 0.1482 0.8767 -0.4423 -0.1175
1305031931.6290 0.5882 -0.9342 1.4087 0.1501 0.8767 -0.4414 -0.1184
1305031931.6390 0.5895 -0.9362 1.4074 0.1518 0.8765 -0.4410 -0.1193
1305031931.6490 0.5909 -0.9382 1.4062 0.1536 0.8759 -0.4413 -0.1205
1305031931.6590 0.5923 -0.9403 1.4049 0.1549 0.8755 -0.4412 -0.1221
1305031931.6690 0.5937 -0.9424 1.4034 0.1566 0.8749 -0.4414 -0.1235
1305031931.6790 0.5951 -0.9443 1.4021 0.1583 0.8747 -0.4407 -0.1252
1305031931.6890 0.5967 -0.9464 1.4006 0.1603 0.8744 -0.4402 -0.1266
1305031931.6990 0.5983 -0.9485 1.3992 0.1622 0.8742 -0.4394 -0.1278
1305031931.7090 0.5999 -0.9506 1.3978 0.1636 0.8742 -0.4386 -0.1289
1305031931.7190 0.6014 -0.9529 1.3961 0.1647 0.8736 -0.4390 -0.1302
1305031931.7289 0.6031 -0.9551 1.3946 0.1655 0.8737 -0.4382 -0.1312
1305031931.7390 0.6048 -0.9572 1.3930 0.1667 0.8739 -0.4371 -0.1323
1305031931.7490 0.6064 -0.9595 1.3914 0.1671 0.8740 -0.4364 -0.1334
1305031931.7590 0.6080 -0.9616 1.3895 0.1681 0.8743 -0.4351 -0.1344
1305031931.7690 0.6095 -0.9640 1.3879 0.1691 0.8746 -0.4339 -0.1346
1305031931.7790 0.6110 -0.9664 1.3859 0.1705 0.8747 -0.4332 -0.1345
1305031931.7890 0.6125 -0.9687 1.3842 0.1719 0.8746 -0.4331 -0.1344
1305031931.7989 0.6140 -0.9710 1.3823 0.1741 0.8744 -0.4327 -0.1339
1305031931.8090 0.6154 -0.9730 1.3806 0.1764 0.8746 -0.4313 -0.1339
1305031931.8190 0.6168 -0.9752 1.3787 0.1790 0.8744 -0.4307 -0.1335
1305031931.8290 0.6181 -0.9774 1.3768 0.1816 0.8753 -0.4282 -0.1324
1305031931.8392 0.6194 -0.9795 1.3750 0.1848 0.8757 -0.4260 -0.1320
1305031931.8490 0.6207 -0.9817 1.3729 0.1877 0.8761 -0.4242 -0.1311
1305031931.8590 0.6222 -0.9842 1.3706 0.1914 0.8755 -0.4243 -0.1295
1305031931.8689 0.6236 -0.9863 1.3687 0.1940 0.8761 -0.4225 -0.1281
1305031931.8790 0.6249 -0.9886 1.3667 0.1965 0.8759 -0.4222 -0.1267
1305031931.8890 0.6262 -0.9905 1.3650 0.1983 0.8764 -0.4205 -0.1259
1305031931.8990 0.6276 -0.9925 1.3631 0.2007 0.8756 -0.4211 -0.1253
1305031931.9090 0.6289 -0.9945 1.3615 0.2029 0.8752 -0.4210 -0.1249
1305031931.9189 0.6300 -0.9965 1.3598 0.2051 0.8745 -0.4216 -0.1243
1305031931.9290 0.6311 -0.9983 1.3581 0.2069 0.8745 -0.4209 -0.1233
1305031931.9389 0.6320 -1.0005 1.3562 0.2077 0.8735 -0.4225 -0.1235
1305031931.9490 0.6331 -1.0026 1.3544 0.2094 0.8739 -0.4213 -0.1223
1305031931.9590 0.6343 -1.0046 1.3528 0.2111 0.8739 -0.4207 -0.1215
1305031931.9690 0.6354 -1.0067 1.3513 0.2131 0.8734 -0.4209 -0.1208
1305031931.9790 0.6365 -1.0088 1.3498 0.2148 0.8727 -0.4216 -0.1205
1305031931.9890 0.6375 -1.0109 1.3483 0.2168 0.8723 -0.4214 -0.1201
1305031931.9989 0.6385 -1.0130 1.3469 0.2193 0.8714 -0.4222 -0.1200
1305031932.0090 0.6394 -1.0152 1.3455 0.2211 0.8708 -0.4225 -0.1198
1305031932.0189 0.6404 -1.0174 1.3441 0.2235 0.8701 -0.4228 -0.1192
1305031932.0290 0.6415 -1.0195 1.3428 0.2255 0.8700 -0.4221 -0.1182
1305031932.0390 0.6424 -1.0217 1.3415 0.2276 0.8695 -0.4223 -0.1173
1305031932.0490 0.6434 -1.0241 1.3402 0.2290 0.8685 -0.4237 -0.1171
1305031932.0590 0.6443 -1.0264 1.3390 0.2306 0.8678 -0.4243 -0.1171
1305031932.0690 0.6451 -1.0287 1.3378 0.2323 0.8674 -0.4243 -0.1172
1305031932.0789 0.6456 -1.0310 1.3369 0.2326 0.8682 -0.4223 -0.1171
1305031932.0889 0.6466 -1.0332 1.3356 0.2356 0.8683 -0.4209 -0.1159
1305031932.0990 0.6475 -1.0355 1.3345 0.2371 0.8680 -0.4208 -0.1151
1305031932.1090 0.6483 -1.0379 1.3335 0.2384 0.8677 -0.4211 -0.1138
1305031932.1190 0.6492 -1.0402 1.3327 0.2390 0.8678 -0.4211 -0.1120
1305031932.1289 0.6500 -1.0433 1.3318 0.2388 0.8671 -0.4233 -0.1091
1305031932.1389 0.6509 -1.0456 1.3310 0.2386 0.8673 -0.4238 -0.1065
1305031932.1489 0.6517 -1.0483 1.3303 0.2376 0.8678 -0.4237 -0.1045
1305031932.1589 0.6525 -1.0507 1.3296 0.2365 0.8687 -0.4229 -0.1026
1305031932.1689 0.6533 -1.0531 1.3290 0.2351 0.8698 -0.4220 -0.1007
1305031932.1790 0.6536 -1.0560 1.3285 0.2329 0.8702 -0.4227 -0.0988
1305031932.1890 0.6547 -1.0586 1.3279 0.2323 0.8708 -0.4225 -0.0964
1305031932.1990 0.6553 -1.0613 1.3280 0.2293 0.8722 -0.4216 -0.0950
1305031932.2089 0.6562 -1.0641 1.3275 0.2280 0.8722 -0.4226 -0.0930
1305031932.2190 0.6568 -1.0669 1.3271 0.2255 0.8730 -0.4227 -0.0909
1305031932.2290 0.6573 -1.0697 1.3269 0.2229 0.8733 -0.4239 -0.0893
1305031932.2390 0.6577 -1.0726 1.3268 0.2205 0.8742 -0.4237 -0.0875
1305031932.2490 0.6582 -1.0756 1.3267 0.2184 0.8749 -0.4238 -0.0854
1305031932.2590 0.6587 -1.0785 1.3267 0.2157 0.8758 -0.4237 -0.0837
1305031932.2690 0.6589 -1.0817 1.3269 0.2128 0.8761 -0.4248 -0.0824
1305031932.2790 0.6596 -1.0847 1.3267 0.2109 0.8757 -0.4268 -0.0809
1305031932.2889 0.6600 -1.0878 1.3269 0.2087 0.8760 -0.4274 -0.0795
1305031932.2990 0.6603 -1.0907 1.3271 0.2074 0.8765 -0.4271 -0.0788
1305031932.3089 0.6606 -1.0941 1.3271 0.2062 0.8761 -0.4288 -0.0775
1305031932.3190 0.6609 -1.0973 1.3275 0.2047 0.8761 -0.4296 -0.0770
1305031932.3289 0.6612 -1.1001 1.3278 0.2032 0.8768 -0.4293 -0.0758
1305031932.3390 0.6613 -1.1034 1.3281 0.2006 0.8770 -0.4302 -0.0744
1305031932.3490 0.6611 -1.1066 1.3289 0.1977 0.8772 -0.4312 -0.0742
1305031932.3590 0.6616 -1.1097 1.3290 0.1966 0.8764 -0.4335 -0.0725
1305031932.3689 0.6617 -1.1129 1.3294 0.1939 0.8767 -0.4344 -0.0710
1305031932.3790 0.6621 -1.1160 1.3298 0.1915 0.8767 -0.4358 -0.0696
1305031932.3890 0.6616 -1.1193 1.3305 0.1888 0.8768 -0.4368 -0.0684
1305031932.3989 0.6619 -1.1220 1.3312 0.1866 0.8778 -0.4362 -0.0670
1305031932.4089 0.6618 -1.1256 1.3314 0.1854 0.8764 -0.4396 -0.0649
1305031932.4190 0.6621 -1.1285 1.3318 0.1843 0.8770 -0.4391 -0.0630
1305031932.4290 0.6622 -1.1320 1.3321 0.1821 0.8771 -0.4402 -0.0610
1305031932.4389 0.6621 -1.1353 1.3326 0.1797 0.8773 -0.4411 -0.0592
1305031932.4490 0.6625 -1.1384 1.3328 0.1784 0.8774 -0.4418 -0.0563
1305031932.4590 0.6627 -1.1414 1.3334 0.1761 0.8781 -0.4415 -0.0544
1305031932.4689 0.6626 -1.1449 1.3336 0.1735 0.8774 -0.4442 -0.0524
1305031932.4789 0.6626 -1.1481 1.3340 0.1707 0.8777 -0.4449 -0.0510
1305031932.4890 0.6630 -1.1511 1.3349 0.1683 0.8791 -0.4432 -0.0492
1305031932.4989 0.6629 -1.1546 1.3349 0.1664 0.8782 -0.4459 -0.0474
1305031932.5089 0.6633 -1.1577 1.3359 0.1638 0.8793 -0.4450 -0.0455
1305031932.5190 0.6633 -1.1610 1.3362 0.1604 0.8790 -0.4469 -0.0434
1305031932.5290 0.6636 -1.1642 1.3370 0.1580 0.8792 -0.4476 -0.0419
1305031932.5390 0.6638 -1.1672 1.3375 0.1553 0.8791 -0.4488 -0.0402
1305031932.5500 0.6641 -1.1703 1.3383 0.1520 0.8795 -0.4494 -0.0386
1305031932.5591 0.6645 -1.1733 1.3388 0.1491 0.8793 -0.4508 -0.0370
1305031932.5690 0.6645 -1.1766 1.3399 0.1448 0.8794 -0.4522 -0.0356
1305031932.5790 0.6650 -1.1795 1.3404 0.1413 0.8794 -0.4534 -0.0339
1305031932.5889 0.6654 -1.1829 1.3413 0.1371 0.8790 -0.4556 -0.0322
1305031932.5989 0.6659 -1.1855 1.3424 0.1326 0.8802 -0.4547 -0.0305
1305031932.6089 0.6664 -1.1885 1.3430 0.1285 0.8798 -0.4568 -0.0282
1305031932.6190 0.6670 -1.1913 1.3440 0.1240 0.8797 -0.4583 -0.0263
1305031932.6290 0.6671 -1.1941 1.3452 0.1199 0.8801 -0.4587 -0.0243
1305031932.6389 0.6675 -1.1970 1.3463 0.1162 0.8798 -0.4604 -0.0226
1305031932.6491 0.6680 -1.1997 1.3470 0.1117 0.8793 -0.4625 -0.0214
1305031932.6589 0.6686 -1.2025 1.3482 0.1078 0.8790 -0.4641 -0.0196
1305031932.6689 0.6690 -1.2051 1.3493 0.1037 0.8789 -0.4653 -0.0178
1305031932.6790 0.6694 -1.2077 1.3507 0.0996 0.8793 -0.4655 -0.0163
1305031932.6890 0.6702 -1.2105 1.3517 0.0956 0.8785 -0.4679 -0.0142
1305031932.6990 0.6708 -1.2130 1.3531 0.0912 0.8786 -0.4685 -0.0130
1305031932.7089 0.6713 -1.2158 1.3545 0.0875 0.8781 -0.4703 -0.0116
1305031932.7190 0.6720 -1.2182 1.3560 0.0835 0.8788 -0.4697 -0.0102
1305031932.7289 0.6724 -1.2208 1.3572 0.0799 0.8779 -0.4720 -0.0092
1305031932.7390 0.6728 -1.2232 1.3583 0.0748 0.8772 -0.4741 -0.0074
1305031932.7489 0.6736 -1.2257 1.3600 0.0722 0.8774 -0.4743 -0.0060
1305031932.7592 0.6741 -1.2285 1.3612 0.0692 0.8758 -0.4778 -0.0045
1305031932.7689 0.6747 -1.2313 1.3626 0.0657 0.8749 -0.4799 -0.0025
1305031932.7789 0.6755 -1.2339 1.3640 0.0630 0.8734 -0.4829 -0.0007
1305031932.7890 0.6762 -1.2369 1.3655 0.0599 0.8726 -0.4847 0.0010
1305031932.7989 0.6768 -1.2395 1.3669 0.0569 0.8717 -0.4867 0.0027
1305031932.8089 0.6776 -1.2422 1.3683 0.0540 0.8708 -0.4887 0.0042
1305031932.8190 0.6784 -1.2449 1.3696 0.0511 0.8694 -0.4914 0.0052
1305031932.8290 0.6791 -1.2477 1.3709 0.0486 0.8681 -0.4939 0.0062
1305031932.8390 0.6800 -1.2503 1.3724 0.0458 0.8681 -0.4943 0.0073
1305031932.8489 0.6806 -1.2531 1.3735 0.0432 0.8660 -0.4981 0.0081
1305031932.8590 0.6815 -1.2555 1.3749 0.0405 0.8653 -0.4995 0.0087
1305031932.8689 0.6822 -1.2582 1.3763 0.0381 0.8636 -0.5027 0.0094
1305031932.8790 0.6832 -1.2608 1.3776 0.0360 0.8616 -0.5062 0.0101
1305031932.8890 0.6837 -1.2627 1.3789 0.0308 0.8612 -0.5072 0.0115
1305031932.8990 0.6845 -1.2651 1.3801 0.0282 0.8602 -0.5091 0.0121
1305031932.9090 0.6854 -1.2678 1.3812 0.0257 0.8589 -0.5113 0.0130
1305031932.9189 0.6862 -1.2704 1.3823 0.0239 0.8576 -0.5135 0.0140
1305031932.9289 0.6872 -1.2730 1.3832 0.0215 0.8564 -0.5156 0.0153
1305031932.9389 0.6880 -1.2755 1.3841 0.0190 0.8563 -0.5159 0.0161
1305031932.9489 0.6890 -1.2780 1.3850 0.0167 0.8560 -0.5163 0.0171
1305031932.9589 0.6899 -1.2806 1.3858 0.0141 0.8559 -0.5166 0.0172
1305031932.9690 0.6908 -1.2831 1.3866 0.0120 0.8547 -0.5187 0.0171
1305031932.9790 0.6916 -1.2856 1.3873 0.0101 0.8536 -0.5205 0.0167
1305031932.9890 0.6924 -1.2882 1.3881 0.0088 0.8527 -0.5220 0.0160
1305031932.9989 0.6931 -1.2908 1.3887 0.0079 0.8512 -0.5246 0.0156
1305031933.0089 0.6938 -1.2936 1.3893 0.0069 0.8496 -0.5272 0.0145
1305031933.0189 0.6945 -1.2961 1.3897 0.0065 0.8482 -0.5294 0.0140
1305031933.0290 0.6953 -1.2987 1.3903 0.0065 0.8472 -0.5311 0.0131
1305031933.0389 0.6959 -1.3012 1.3906 0.0061 0.8466 -0.5320 0.0121
1305031933.0490 0.6965 -1.3039 1.3908 0.0063 0.8461 -0.5328 0.0108
1305031933.0589 0.6970 -1.3063 1.3909 0.0062 0.8463 -0.5325 0.0099
1305031933.0690 0.6976 -1.3089 1.3911 0.0073 0.8463 -0.5326 0.0088
1305031933.0790 0.6981 -1.3113 1.3911 0.0079 0.8461 -0.5329 0.0078
1305031933.0890 0.6986 -1.3137 1.3911 0.0098 0.8455 -0.5338 0.0070
1305031933.0990 0.6989 -1.3161 1.3909 0.0118 0.8444 -0.5356 0.0056
1305031933.1089 0.6993 -1.3183 1.3910 0.0143 0.8433 -0.5372 0.0040
1305031933.1190 0.6995 -1.3205 1.3910 0.0171 0.8420 -0.5392 0.0018
1305031933.1289 0.6997 -1.3226 1.3908 0.0199 0.8406 -0.5413 -0.0004
1305031933.1390 0.6999 -1.3247 1.3907 0.0231 0.8398 -0.5424 -0.0029
1305031933.1489 0.7000 -1.3268 1.3906 0.0262 0.8390 -0.5435 -0.0054
1305031933.1590 0.7000 -1.3286 1.3904 0.0295 0.8384 -0.5441 -0.0077
1305031933.1689 0.7000 -1.3304 1.3901 0.0323 0.8383 -0.5442 -0.0102
1305031933.1790 0.7001 -1.3322 1.3899 0.0354 0.8373 -0.5454 -0.0126
1305031933.1890 0.7001 -1.3339 1.3898 0.0384 0.8367 -0.5461 -0.0150
1305031933.1989 0.7000 -1.3353 1.3896 0.0406 0.8360 -0.5469 -0.0173
1305031933.2090 0.7000 -1.3368 1.3894 0.0432 0.8355 -0.5474 -0.0194
1305031933.2190 0.6998 -1.3382 1.3893 0.0452 0.8351 -0.5478 -0.0214
1305031933.2290 0.6998 -1.3396 1.3891 0.0471 0.8343 -0.5488 -0.0230
1305031933.2396 0.6997 -1.3407 1.3889 0.0488 0.8334 -0.5500 -0.0247
1305031933.2490 0.6995 -1.3418 1.3887 0.0502 0.8330 -0.5504 -0.0262
1305031933.2589 0.6992 -1.3430 1.3886 0.0520 0.8320 -0.5517 -0.0281
1305031933.2689 0.6988 -1.3438 1.3884 0.0536 0.8313 -0.5524 -0.0298
1305031933.2790 0.6985 -1.3443 1.3881 0.0554 0.8318 -0.5514 -0.0311
1305031933.2890 0.6982 -1.3449 1.3881 0.0576 0.8314 -0.5518 -0.0318
1305031933.2990 0.6975 -1.3459 1.3876 0.0598 0.8302 -0.5532 -0.0338
1305031933.3090 0.6969 -1.3466 1.3873 0.0622 0.8296 -0.5537 -0.0347
1305031933.3190 0.6965 -1.3469 1.3869 0.0640 0.8308 -0.5518 -0.0349
1305031933.3290 0.6958 -1.3475 1.3865 0.0663 0.8301 -0.5525 -0.0361
1305031933.3389 0.6952 -1.3480 1.3862 0.0686 0.8297 -0.5528 -0.0372
1305031933.3489 0.6945 -1.3485 1.3858 0.0707 0.8290 -0.5534 -0.0384
1305031933.3589 0.6938 -1.3487 1.3854 0.0725 0.8287 -0.5536 -0.0394
1305031933.3690 0.6931 -1.3491 1.3850 0.0753 0.8281 -0.5540 -0.0404
1305031933.3790 0.6926 -1.3492 1.3845 0.0777 0.8278 -0.5541 -0.0411
1305031933.3889 0.6918 -1.3493 1.3840 0.0801 0.8276 -0.5540 -0.0417
1305031933.3990 0.6910 -1.3495 1.3833 0.0828 0.8266 -0.5551 -0.0421
1305031933.4089 0.6904 -1.3494 1.3831 0.0848 0.8278 -0.5529 -0.0430
1305031933.4192 0.6893 -1.3499 1.3826 0.0867 0.8278 -0.5526 -0.0435
1305031933.4289 0.6887 -1.3497 1.3821 0.0896 0.8282 -0.5515 -0.0438
1305031933.4389 0.6880 -1.3496 1.3816 0.0919 0.8283 -0.5508 -0.0444
1305031933.4489 0.6872 -1.3497 1.3812 0.0946 0.8280 -0.5509 -0.0453
1305031933.4590 0.6865 -1.3494 1.3807 0.0971 0.8280 -0.5503 -0.0461
1305031933.4689 0.6858 -1.3491 1.3802 0.0996 0.8279 -0.5500 -0.0469
1305031933.4789 0.6850 -1.3490 1.3798 0.1020 0.8270 -0.5508 -0.0480
1305031933.4889 0.6842 -1.3487 1.3794 0.1046 0.8263 -0.5512 -0.0491
1305031933.4989 0.6834 -1.3484 1.3789 0.1068 0.8261 -0.5510 -0.0503
1305031933.5089 0.6826 -1.3478 1.3786 0.1093 0.8263 -0.5502 -0.0514
